number,state,title,created_at,closed_at,comments,labels,components,is_bug,is_crash,related_prs
3477,closed,Make OptionKind::EmitSpirvDirectly turn ON by default for target CodeGenTarget target SPIRV ,2024-01-22T23:24:40Z,2024-04-23T19:14:22Z,12,client support,spirv,False,False,
3476,closed,Integrate SLANG into VK-GL-CTS,2024-01-22T23:18:35Z,2024-02-12T23:30:52Z,7,,spirv,False,False,
3475,closed,Support step-through debugging in renderdoc in direct-to-spirv backend.,2024-01-22T22:57:22Z,2024-02-29T07:06:52Z,1,,spirv,False,False,
3469,closed,Failed to load downstream compiler 'spirv-opt',2024-01-22T07:32:25Z,2024-02-07T01:02:48Z,1,,compiler-core|spirv|glsl,False,False,
3468,closed,Compiler crash with array constructor and emit-spirv-directly,2024-01-22T05:17:21Z,2024-02-07T20:05:58Z,3,,spirv,False,True,
3467,closed,"spirv can't Debug in Source in RenderDoc with ""-emit-spirv-directly"" option",2024-01-22T03:01:55Z,2024-01-22T22:58:17Z,1,,spirv|glsl|hlsl,False,False,
3466,closed,"slangc throw an error when with ""-emit-spirv-directly"" option",2024-01-22T02:29:17Z,2024-01-22T23:01:24Z,3,,spirv|hlsl|generics,False,False,
3465,closed,-capability dont work with -emit-spirv-directly,2024-01-22T02:26:18Z,2024-01-22T18:12:07Z,5,,spirv|hlsl,False,False,
3462,closed,Implement `-fspv-reflect`,2024-01-18T20:31:19Z,2024-01-20T02:02:42Z,0,,spirv|dxil,False,False,
3456,closed,Move codegen related decorations from functions to capabilities.,2024-01-17T20:56:14Z,2024-06-11T20:29:49Z,1,,glsl,False,False,
3455,closed,Review stdlib and decorate intrinsics using the new capability system.,2024-01-17T20:55:15Z,2024-04-22T13:29:49Z,0,,,False,False,
3454,closed,Document the capability definition file and the capability type system.,2024-01-17T20:54:46Z,2024-02-06T00:15:22Z,0,,,False,False,
3453,closed,Implement capability inference and validation in the type system.,2024-01-17T20:53:55Z,2024-02-03T17:42:12Z,0,,,False,False,
3452,closed,Allow defining capabilities in a dedicated definition file.,2024-01-17T20:52:21Z,2024-01-19T00:46:01Z,0,,glsl|hlsl,False,False,
3450,closed,Missing rayQueryGetIntersectionTriangleVertexPositionsEXT method from RayQuery,2024-01-17T16:00:57Z,2024-01-24T00:22:26Z,2,,spirv|glsl|generics,False,False,
3448,closed,Feature Request: Support for Payload Access Qualifiers,2024-01-13T19:45:57Z,2025-04-07T07:56:12Z,6,GoodFirstBug|client support,dxil|hlsl,True,False,
3447,closed,glsl: matrix qualifier on shader attributes,2024-01-13T13:32:35Z,2024-03-19T07:20:45Z,8,,glsl,False,False,
3443,closed,"Immutable sampler for Ycbcr conversion, compiled with slang",2024-01-11T08:26:07Z,2024-01-11T21:17:23Z,14,,glsl|hlsl,False,False,
3440,closed,Issue with ConstBufferPointer,2024-01-09T17:42:33Z,2024-02-09T02:29:33Z,12,,glsl|hlsl,False,False,
3438,closed,Expected AliasedPointer or RestrictPointer for PhysicalStorageBuffer pointer.,2024-01-09T11:47:15Z,2024-02-09T02:29:33Z,5,,spirv|glsl,False,False,
3437,closed,SPIRV output with debuginfo invalid,2024-01-05T01:58:55Z,2024-02-07T02:21:40Z,5,,spirv,False,False,
3436,closed,Full SSBO support for all targets,2024-01-04T16:57:55Z,2024-07-31T19:24:39Z,1,client support,spirv,False,False,
3435,closed,Full SSBO support for SPIRV/GLSL targets,2024-01-04T16:56:43Z,2024-02-07T02:18:15Z,4,,spirv|glsl,False,False,
3432,closed,"slangc when compiled with option ""-validate-ir"" and ""-emit-spirv-directly"" causes validation error",2024-01-03T00:53:23Z,2024-01-24T21:55:53Z,3,,spirv|hlsl,False,False,
3430,closed,wrong output about PyTorch Kernels in the user guide,2024-01-02T14:11:27Z,2024-01-08T17:58:19Z,1,,cuda,False,False,
3429,closed,(GLSL/SPirV) Code generation - Inlining breaks shader,2024-01-01T10:56:26Z,2024-01-09T20:41:08Z,3,,spirv|glsl,False,True,
3427,closed,Optix Code Compilation Issue,2023-12-29T01:11:53Z,2024-01-08T21:48:16Z,2,,cuda,False,False,
3426,closed,Unable to resolve constructors of differential types,2023-12-28T19:10:37Z,2024-04-27T06:27:29Z,0,,,False,False,
3425,closed,Differential types do not match principle type despite all members being differentiable,2023-12-28T19:06:04Z,2024-05-02T23:01:23Z,2,,,False,False,
3423,closed,Slangc.exe error messages from spvtools not redirected to standard error,2023-12-27T22:25:05Z,2024-01-08T18:03:50Z,2,,spirv|glsl,False,True,
3422,closed,"Using ObjectToWorld3x4() with -emit-spirv-directly causes ""End of input reached while decoding OpLoad""",2023-12-27T21:59:47Z,2024-01-01T01:17:54Z,3,,spirv|glsl,False,True,
3421,closed,spirv-tools submodule does not belong to any branch,2023-12-20T12:43:25Z,2024-01-08T17:31:04Z,1,,spirv,False,False,
3420,closed,Support for BitFlag enums,2023-12-19T22:00:58Z,2024-04-01T22:56:03Z,0,GoodFirstBug,hlsl,True,False,
3413,closed,Create a direct spirv backend compile time perf test,2023-12-15T18:56:40Z,2024-02-15T06:59:23Z,1,,spirv,False,False,
3412,closed,Need GLSL compile time benchmark,2023-12-15T18:33:37Z,2023-12-15T18:44:18Z,2,,glsl,False,False,
3408,closed,Static variable initialization issue with GLSL ,2023-12-13T21:41:18Z,2023-12-13T23:15:21Z,0,,glsl|hlsl,False,False,
3406,closed,Struct initializer-list with visibility control,2023-12-13T19:00:39Z,2024-10-04T02:00:19Z,15,,,False,False,
3405,closed,Support for `gl_HitTriangleVertexPositionsEXT`,2023-12-13T13:48:23Z,2024-01-11T20:12:31Z,15,GoodFirstBug,spirv,True,False,
3404,closed,Support for `GL_EXT_buffer_reference2`,2023-12-13T13:44:03Z,2023-12-13T20:24:29Z,2,,spirv,False,False,
3401,closed,Loop getting optimized out in mesh shader,2023-12-11T22:08:08Z,2024-03-15T00:51:00Z,3,client support,spirv|glsl,False,False,
3399,closed,Update vcpkg version,2023-12-11T12:34:41Z,2023-12-12T00:24:21Z,1,,,False,False,
3398,closed,Lookup failed to find symbols defined in the same namespace of an imported module.,2023-12-09T01:54:48Z,2023-12-12T00:13:33Z,0,,,False,False,
3396,closed,Add more tests to modules.,2023-12-08T23:07:39Z,2023-12-09T00:10:29Z,0,,,False,False,
3394,closed,Restrict Decl Nesting.,2023-12-08T21:56:05Z,2023-12-12T00:13:33Z,0,,generics,False,False,
3393,closed,Falcor Image Test Regression,2023-12-08T20:42:09Z,2023-12-08T21:36:03Z,1,,,False,False,
3392,closed,Potential bug in struct reflection,2023-12-08T18:45:56Z,2023-12-13T01:10:40Z,1,,dxil,False,False,
3390,closed,Derivative type deduction for generic `DifferentialPair` fails for a function's `T`,2023-12-07T20:42:08Z,2023-12-08T20:06:39Z,2,,hlsl|generics,False,False,
3389,closed,Diagnose an error when attempting to use dynamic dispatch with resource types.,2023-12-07T19:10:39Z,2025-07-31T21:14:06Z,2,,,False,False,
3388,closed,Support lowering conditional expression of `struct` type to HLSL.,2023-12-07T18:57:49Z,2025-07-03T00:01:38Z,0,,hlsl,False,False,
3387,closed,`Texture<T>.Sample` shouldn't be defined if `T` is integer type.,2023-12-07T18:50:11Z,2023-12-13T00:29:52Z,0,GoodFirstBug,hlsl,True,False,
3386,closed,`MakeStruct(S)` causes DXC error if `S` has resource fields.,2023-12-07T18:45:35Z,2025-07-29T13:47:32Z,0,,,False,False,
3385,closed,Support SM6.6 WaveSize,2023-12-07T18:41:33Z,2024-04-02T16:25:27Z,2,GoodFirstBug,,True,False,
3384,closed,`typedef` can shadow fundamental types,2023-12-07T16:17:11Z,2025-01-28T19:16:02Z,2,GoodFirstBug,hlsl,True,False,
3382,closed,Conditional in if-statement is wrongfully parsed as generic,2023-12-07T00:11:58Z,2025-02-05T20:32:59Z,4,,hlsl|generics,False,False,
3379,closed,Switch to CMake build in CI,2023-12-06T00:51:05Z,2024-07-16T10:31:56Z,1,,,False,False,
3376,closed,Strange generic diagnostic with `constexpr` argument,2023-12-03T10:38:50Z,2023-12-05T06:40:47Z,3,,hlsl|generics,False,False,
3374,closed,Clarify compiler behavior on namespaces and import.,2023-12-01T19:03:20Z,2023-12-07T01:11:56Z,2,GoodFirstBug,,True,False,
3373,closed,"Support `public`, `internal` and `private` visibility.",2023-11-30T21:03:52Z,2023-12-06T20:05:09Z,0,,,False,False,
3372,closed,Update contributing guide,2023-11-30T17:56:14Z,2024-01-24T00:58:13Z,3,GoodFirstBug,,True,False,
3371,closed,Scale up capability system and categorize every intrinsic with capabilities.,2023-11-30T17:42:40Z,2024-06-11T20:29:59Z,1,,,False,False,
3369,closed,Automatically enable glsl compatibility mode.,2023-11-28T20:09:46Z,2024-02-06T09:03:44Z,3,GoodFirstBug,glsl,True,False,
3366,closed,Support all shader stages written in GLSL.,2023-11-28T19:14:51Z,2024-11-14T20:46:17Z,1,,glsl,False,False,
3365,closed,Support Ray Tracing Shaders in GLSL.,2023-11-28T19:12:56Z,2024-03-19T23:29:09Z,0,,glsl,False,False,
3364,closed,Support Tessellation Shaders in GLSL.,2023-11-28T19:12:38Z,2024-10-24T20:50:56Z,2,,glsl,False,False,
3363,closed,Support Geometry Shaders written in GLSL.,2023-11-28T19:12:20Z,2024-10-24T20:51:12Z,5,,glsl,False,False,
3362,closed,Bring intrinsic coverage in glsl.meta.slang to parity with hlsl intrinsics.,2023-11-28T19:10:42Z,2024-02-07T20:12:16Z,6,GoodFirstBug,glsl|hlsl,True,False,
3361,closed,Issue with `-fvk-use-entrypoint-name` :  Mixed stage shader module not supported,2023-11-28T18:18:52Z,2023-12-06T16:33:31Z,4,,spirv|glsl,False,False,
3360,closed,"Issue with `-emit-spirv-directly`, `GetDimensions` and `Sampler3D`",2023-11-28T16:12:53Z,2024-01-03T00:24:44Z,2,,spirv|glsl,False,False,
3359,closed,Issue with `-emit-spirv-directly` and ray-trace shader,2023-11-28T15:14:15Z,2024-01-02T18:18:49Z,5,,spirv|glsl,False,False,
3358,closed,Using `-emit-spirv-directly` and a `SV_VertexID` produce incorrect Spir-V code,2023-11-28T12:39:33Z,2023-12-20T17:14:09Z,5,GoodFirstBug,spirv,True,False,
3356,closed,`include` and `import`.,2023-11-27T22:34:56Z,2023-12-05T18:06:20Z,0,,,False,False,
3354,closed,Support GLSL builtin variables that maps to different semantics depending on stage.,2023-11-27T20:26:18Z,2024-10-24T20:51:38Z,1,,glsl|hlsl,False,False,
3353,closed,Issue with `printf()` and `-emit-spirv-directly`,2023-11-27T15:59:12Z,2023-11-27T20:33:46Z,1,,spirv|glsl|hlsl,False,False,
3352,closed,Issue with `fwidth()` and `-emit-spirv-directly`,2023-11-27T15:53:41Z,2023-11-27T21:43:55Z,0,,spirv|glsl|hlsl,False,False,
3349,closed,Undefined behavior with `-emit-spirv-directly` when using custom intersection shaders,2023-11-22T21:15:47Z,2024-01-10T22:39:10Z,4,GoodFirstBug,spirv,True,False,
3348,closed,Support SSBO syntax in GLSL compatibility mode.,2023-11-22T19:04:32Z,2024-01-04T16:58:00Z,2,,glsl,False,False,
3347,closed,Investigate test failures on SLANG-WIN-4 and SLANG-WIN-5.,2023-11-22T01:02:03Z,2024-01-26T01:57:35Z,3,GoodFirstBug,,True,False,
3346,closed,Make sure every intrinsic in stdlib has a test.,2023-11-22T00:49:09Z,2024-02-28T01:00:55Z,1,,,False,False,
3344,closed,`RWBuffer` compiling as `imageBuffer`,2023-11-21T12:44:56Z,2023-11-21T17:56:02Z,1,,glsl|hlsl,False,False,
3341,closed,Multi EntryPoint in spriv backend,2023-11-18T18:56:19Z,2023-11-20T19:00:40Z,0,,spirv,False,False,
3338,closed,`NonUniformResourceIndex` not working in direct-to-spirv backend.,2023-11-16T23:39:17Z,2023-12-17T00:08:04Z,3,,spirv,False,False,
3334,closed,Add diagnostics on mismatching custom derivative for member functions where `this` is differentiable.,2023-11-15T23:15:47Z,2025-03-13T18:55:25Z,3,,,False,False,
3333,closed,Support unsized array of resources (buffers/textures) in direct spirv backend.,2023-11-15T23:13:42Z,2023-11-17T05:23:14Z,0,,spirv,False,False,
3332,closed,Additional intrinsics ideas,2023-11-15T21:12:37Z,2023-11-28T19:36:53Z,4,,hlsl|generics,False,False,
3331,closed,`reinterpret` miscompiles.,2023-11-15T20:53:11Z,2024-04-22T14:07:08Z,3,,spirv|glsl,False,False,
3330,closed,Descriptor Aliasing,2023-11-15T20:34:08Z,2024-02-07T02:38:22Z,3,,glsl|hlsl,False,False,
3329,closed,Add diagnostics for use of semantics on local variables,2023-11-15T20:09:30Z,2024-01-08T18:22:05Z,3,,spirv|glsl|hlsl,False,False,
3328,closed,Failed to compile a shader with an array of the structure with RWBuffer resource,2023-11-15T18:07:34Z,2024-09-02T06:04:20Z,3,,glsl,False,True,
3324,closed,Consolidate texture type definitions in stdlib to a single generic type.,2023-11-12T22:37:37Z,2023-11-22T00:05:21Z,1,,generics,False,False,
3323,closed,InvertLoop pass produces invalid IR with loops that uses un-initialized variable.,2023-11-12T21:52:30Z,2023-11-13T17:02:09Z,0,,spirv,False,False,
3322,closed,slangd fails to start with Neovim LSP due NULL/missing value in JSON,2023-11-11T15:11:28Z,2023-11-17T04:53:34Z,5,,compiler-core|glsl|hlsl|generics,False,True,
3318,closed,Reflection issue from v2023.4.3 to v2023.4.4,2023-11-08T10:06:58Z,2023-11-27T22:00:07Z,8,,spirv,False,False,
3313,closed,Diagnose on using a resource type as StructuredBuffer element type.,2023-11-07T01:01:04Z,2025-09-03T21:45:36Z,1,Diagnostics,,False,True,
3305,closed,Missing SPIRV intrinsics,2023-11-02T01:43:06Z,2023-12-13T20:24:28Z,1,,spirv|glsl|hlsl,False,False,
3303,closed,Warn on marking function with known side-effects with `[PreferRecompute]` ,2023-11-01T19:33:41Z,2024-08-28T01:13:01Z,1,,,False,False,
3301,closed,Allow binding each scalar shader parameter separately,2023-10-30T12:16:37Z,2023-11-28T19:41:34Z,4,,,False,False,
3300,closed,`__requirePrelude` is unimplemented,2023-10-30T10:04:27Z,2023-10-31T04:07:21Z,5,,,False,False,
3298,closed,slang.h is not a valid C header,2023-10-29T09:22:08Z,2023-10-31T07:50:16Z,2,,,False,False,
3297,closed,HLSL: way to treat discard as OpDemoteToHelperInvocation without requiring SPIR-V 1.6/Vulkan 1.3,2023-10-27T14:28:11Z,2024-06-02T02:26:16Z,4,client support,spirv|dxil|hlsl,False,False,
3296,closed,Can't get list of used uniforms in constant buffer via spIsParameterLocationUsed,2023-10-27T06:13:04Z,2023-11-30T18:00:44Z,1,,,False,False,
3289,closed,Missing compiler warning when attempting to autodiff code that uses shared memory,2023-10-26T01:40:47Z,2024-07-08T22:48:09Z,2,,cuda|hlsl|autodiff,False,False,
3283,closed,CMake support,2023-10-24T13:12:38Z,2023-12-08T11:24:36Z,6,,,False,False,
3282,closed,`frexp` in CUDA accepts `int *` as the second argument,2023-10-23T06:26:39Z,2023-10-26T22:03:35Z,3,,cuda|hlsl,False,False,
3255,closed,Cuda support on a non-cuda system causes non-cuda apis to be marked as not supported,2023-10-02T15:37:24Z,2023-11-30T17:58:22Z,1,,cuda,False,False,
3253,closed,Inline global values when emitting spirv directly.,2023-09-30T06:53:45Z,2023-10-02T10:34:00Z,0,,spirv,False,False,
3239,closed,[DirectSPIRV] Support ImageSubscript and their use in Atomic operations.,2023-09-26T05:33:48Z,2023-09-27T06:56:08Z,0,,spirv,False,False,
3238,closed,Implement SPIRV intrinsics for `Buffer`/`RWBuffer`.,2023-09-25T22:27:57Z,2023-10-02T10:34:00Z,0,,spirv,False,False,
3236,closed,Lower `TriangleStream.Append` propertly in `legalizeGLSL`.,2023-09-25T18:32:36Z,2023-09-27T06:56:08Z,0,,glsl,False,False,
3202,closed,Test imageoperands-warning fails on swiftshader,2023-09-12T05:02:59Z,2023-11-30T18:00:30Z,1,,,False,False,
3182,closed,Basic amplification shader not compiling,2023-09-05T19:29:22Z,2023-09-12T08:47:55Z,1,,spirv|glsl|hlsl,False,False,
3180,closed,disallow non-basic types as vector elements,2023-09-04T03:40:03Z,2024-07-31T21:06:51Z,2,GoodFirstBug,,True,False,
3176,closed,Investigate why `tests/cpu-program/gfx-smoke.slang` fails on CIwhen using test driver.,2023-09-01T08:47:57Z,2025-07-31T21:13:06Z,3,,,False,False,
3174,closed,A couple of the less-used texture sampling functions have incorrect glsl intrinsics,2023-09-01T06:57:50Z,2023-11-30T18:06:31Z,1,,glsl,False,False,
3155,closed,unrecognized spirv opcodes in asm blocks don't fail the compile,2023-08-26T15:53:12Z,2024-02-24T03:05:26Z,0,GoodFirstBug,spirv,True,False,
3152,closed,Improve barrier lowering to GLSL,2023-08-25T18:33:16Z,2023-08-30T18:45:49Z,2,,slang-core|spirv|glsl|hlsl,False,False,
3141,closed,Fix test case `tests/bugs/ray-query-in-generic.slang`,2023-08-18T22:39:35Z,2023-08-31T22:02:18Z,0,,generics,False,False,
3138,closed,Implement arithmetic instruction lowering for SPIRV.,2023-08-18T05:05:44Z,2023-08-24T23:32:34Z,0,,spirv,False,False,
3131,closed,Can't write output to /dev/null,2023-08-17T11:26:49Z,2025-02-04T21:27:19Z,1,,spirv,False,False,
3130,closed,Implement LoopControl annotations for SPIR-V,2023-08-17T08:02:01Z,2023-09-29T23:14:21Z,1,,spirv,False,False,
3127,closed,Some tests which exhibit missing type layouts for SPIR-V,2023-08-16T18:49:58Z,2023-08-24T23:32:35Z,0,,spirv,False,False,
3126,closed,Type mismatch in generated SPIR-V,2023-08-16T18:49:58Z,2023-08-24T23:32:34Z,0,,spirv,False,False,
3125,closed,Some missing intrinsics for SPIR-V,2023-08-16T18:49:57Z,2023-09-26T22:40:40Z,1,,spirv,False,False,
3124,closed,Correct cross compile tests for SPIR-V,2023-08-16T18:49:56Z,2024-01-09T20:58:44Z,2,,spirv|glsl,False,False,
3123,closed,Array constructon for SPIR-V,2023-08-16T18:49:55Z,2023-08-24T23:32:35Z,0,,spirv,False,False,
3122,closed,Incorrect OpVariable placement,2023-08-16T18:49:54Z,2023-08-24T23:32:35Z,0,,spirv,False,False,
3121,closed,Incorrect translation to OpFRem,2023-08-16T18:49:53Z,2023-08-24T23:32:36Z,0,,spirv,False,False,
3120,closed,Missing extensions for SPIR-V,2023-08-16T18:49:52Z,2023-08-24T23:32:37Z,0,,spirv,False,False,
3119,closed,Incorrect OpDecorate usage for RowMajor,2023-08-16T18:49:51Z,2023-08-17T22:56:43Z,1,,spirv,False,False,
3118,closed,SPIR-V byte address buffer support,2023-08-16T18:49:51Z,2023-08-23T12:49:34Z,0,,spirv,False,False,
3117,closed,Some tests emit an incorrect storage class on SPIR-V pointer,2023-08-16T18:49:50Z,2023-08-24T23:32:36Z,0,,spirv,False,False,
3110,closed,Dynamic Resources And Texture Footprint Queries,2023-08-15T21:22:26Z,2023-11-30T18:12:35Z,1,,,False,False,
3108,closed,"Warning 39001 can't be fully disabled, also it's a bit of a questionable warning",2023-08-15T20:30:45Z,2023-08-16T03:30:03Z,2,,,False,False,
3098,closed,Problems with -g3 shader debug information in SPIR-V ,2023-08-11T14:30:33Z,2023-08-11T20:11:17Z,1,,spirv|glsl|hlsl,False,False,
3093,closed,Update to latest glslang with aim to fix non-semantic shader debug info,2023-08-10T19:27:50Z,2023-08-10T23:44:08Z,0,,spirv|glsl|hlsl,False,True,
